Dataset,Model,Attack,Partition,Aggregator,Iteration,Metric,Mean,CI
MNIST,softmax,static,dirichlet,Mean,187,losses,1.4159233640670776,nan
MNIST,softmax,static,dirichlet,Mean,188,losses,1.4159233640670776,nan
MNIST,softmax,static,dirichlet,Mean,189,losses,1.4159233640670776,nan
MNIST,softmax,static,dirichlet,Mean,190,losses,1.3907090383529663,nan
MNIST,softmax,static,dirichlet,Mean,191,losses,1.3907090383529663,nan
MNIST,softmax,static,dirichlet,Mean,192,losses,1.3907090383529663,nan
MNIST,softmax,static,dirichlet,Mean,193,losses,1.3907090383529663,nan
MNIST,softmax,static,dirichlet,Mean,194,losses,1.3907090383529663,nan
MNIST,softmax,static,dirichlet,Mean,195,losses,1.3907090383529663,nan
MNIST,softmax,static,dirichlet,Mean,196,losses,1.3907090383529663,nan
MNIST,softmax,static,dirichlet,Mean,197,losses,1.3907090383529663,nan
MNIST,softmax,static,dirichlet,Mean,198,losses,1.3907090383529663,nan
MNIST,softmax,static,dirichlet,Mean,199,losses,1.369876498222351,nan
MNIST,softmax,static,dirichlet,Mean,0,xi,2.4595205783843994,nan
MNIST,softmax,static,dirichlet,Mean,1,xi,2.441230297088623,nan
MNIST,softmax,static,dirichlet,Mean,2,xi,2.392061233520508,nan
MNIST,softmax,static,dirichlet,Mean,3,xi,2.3423917293548584,nan
MNIST,softmax,static,dirichlet,Mean,4,xi,2.326327323913574,nan
MNIST,softmax,static,dirichlet,Mean,5,xi,2.308767080307007,nan
MNIST,softmax,static,dirichlet,Mean,6,xi,2.2541253566741943,nan
MNIST,softmax,static,dirichlet,Mean,7,xi,2.1523854732513428,nan
MNIST,softmax,static,dirichlet,Mean,8,xi,2.1376399993896484,nan
MNIST,softmax,static,dirichlet,Mean,9,xi,2.137277841567993,nan
MNIST,softmax,static,dirichlet,Mean,10,xi,2.1673831939697266,nan
MNIST,softmax,static,dirichlet,Mean,11,xi,2.1753594875335693,nan
MNIST,softmax,static,dirichlet,Mean,12,xi,2.1574113368988037,nan
MNIST,softmax,static,dirichlet,Mean,13,xi,2.1614842414855957,nan
MNIST,softmax,static,dirichlet,Mean,14,xi,2.0855720043182373,nan
MNIST,softmax,static,dirichlet,Mean,15,xi,2.0992982387542725,nan
MNIST,softmax,static,dirichlet,Mean,16,xi,2.14772367477417,nan
MNIST,softmax,static,dirichlet,Mean,17,xi,2.135411262512207,nan
MNIST,softmax,static,dirichlet,Mean,18,xi,2.1452581882476807,nan
MNIST,softmax,static,dirichlet,Mean,19,xi,2.072190761566162,nan
MNIST,softmax,static,dirichlet,Mean,20,xi,2.084367275238037,nan
MNIST,softmax,static,dirichlet,Mean,21,xi,2.0921711921691895,nan
MNIST,softmax,static,dirichlet,Mean,22,xi,2.0731241703033447,nan
MNIST,softmax,static,dirichlet,Mean,23,xi,2.06772518157959,nan
MNIST,softmax,static,dirichlet,Mean,24,xi,2.0463767051696777,nan
MNIST,softmax,static,dirichlet,Mean,25,xi,2.034909248352051,nan
MNIST,softmax,static,dirichlet,Mean,26,xi,2.063359260559082,nan
MNIST,softmax,static,dirichlet,Mean,27,xi,2.0674960613250732,nan
MNIST,softmax,static,dirichlet,Mean,28,xi,2.069004535675049,nan
MNIST,softmax,static,dirichlet,Mean,29,xi,2.0936741828918457,nan
MNIST,softmax,static,dirichlet,Mean,30,xi,2.123703956604004,nan
MNIST,softmax,static,dirichlet,Mean,31,xi,2.1235079765319824,nan
MNIST,softmax,static,dirichlet,Mean,32,xi,2.1054270267486572,nan
MNIST,softmax,static,dirichlet,Mean,33,xi,2.1037685871124268,nan
MNIST,softmax,static,dirichlet,Mean,34,xi,2.092392921447754,nan
MNIST,softmax,static,dirichlet,Mean,35,xi,2.0758800506591797,nan
MNIST,softmax,static,dirichlet,Mean,36,xi,2.0815558433532715,nan
MNIST,softmax,static,dirichlet,Mean,37,xi,2.058690309524536,nan
MNIST,softmax,static,dirichlet,Mean,38,xi,2.056483030319214,nan
MNIST,softmax,static,dirichlet,Mean,39,xi,2.0287017822265625,nan
MNIST,softmax,static,dirichlet,Mean,40,xi,2.033503770828247,nan
MNIST,softmax,static,dirichlet,Mean,41,xi,2.0250229835510254,nan
MNIST,softmax,static,dirichlet,Mean,42,xi,1.9892667531967163,nan
MNIST,softmax,static,dirichlet,Mean,43,xi,2.017472505569458,nan
MNIST,softmax,static,dirichlet,Mean,44,xi,1.983386754989624,nan
MNIST,softmax,static,dirichlet,Mean,45,xi,1.9485969543457031,nan
MNIST,softmax,static,dirichlet,Mean,46,xi,1.9148244857788086,nan
MNIST,softmax,static,dirichlet,Mean,47,xi,1.955748438835144,nan
MNIST,softmax,static,dirichlet,Mean,48,xi,1.9952800273895264,nan
MNIST,softmax,static,dirichlet,Mean,49,xi,2.048135757446289,nan
MNIST,softmax,static,dirichlet,Mean,50,xi,2.0355541706085205,nan
MNIST,softmax,static,dirichlet,Mean,51,xi,2.0291965007781982,nan
MNIST,softmax,static,dirichlet,Mean,52,xi,2.0202126502990723,nan
MNIST,softmax,static,dirichlet,Mean,53,xi,2.0281448364257812,nan
MNIST,softmax,static,dirichlet,Mean,54,xi,2.0127298831939697,nan
MNIST,softmax,static,dirichlet,Mean,55,xi,2.038954734802246,nan
MNIST,softmax,static,dirichlet,Mean,56,xi,2.0300426483154297,nan
MNIST,softmax,static,dirichlet,Mean,57,xi,2.0263326168060303,nan
MNIST,softmax,static,dirichlet,Mean,58,xi,2.0169262886047363,nan
MNIST,softmax,static,dirichlet,Mean,59,xi,2.022273063659668,nan
MNIST,softmax,static,dirichlet,Mean,60,xi,2.0351030826568604,nan
MNIST,softmax,static,dirichlet,Mean,61,xi,2.0026819705963135,nan
MNIST,softmax,static,dirichlet,Mean,62,xi,1.998367428779602,nan
MNIST,softmax,static,dirichlet,Mean,63,xi,1.9797323942184448,nan
MNIST,softmax,static,dirichlet,Mean,64,xi,1.9808467626571655,nan
MNIST,softmax,static,dirichlet,Mean,65,xi,1.9743205308914185,nan
MNIST,softmax,static,dirichlet,Mean,66,xi,1.9479131698608398,nan
MNIST,softmax,static,dirichlet,Mean,67,xi,1.9330395460128784,nan
MNIST,softmax,static,dirichlet,Mean,68,xi,1.9203577041625977,nan
MNIST,softmax,static,dirichlet,Mean,69,xi,1.9645066261291504,nan
MNIST,softmax,static,dirichlet,Mean,70,xi,1.9540884494781494,nan
MNIST,softmax,static,dirichlet,Mean,71,xi,1.945420503616333,nan
MNIST,softmax,static,dirichlet,Mean,72,xi,1.9188861846923828,nan
MNIST,softmax,static,dirichlet,Mean,73,xi,1.9793217182159424,nan
MNIST,softmax,static,dirichlet,Mean,74,xi,1.9402142763137817,nan
MNIST,softmax,static,dirichlet,Mean,75,xi,1.9247010946273804,nan
MNIST,softmax,static,dirichlet,Mean,76,xi,1.9086753129959106,nan
MNIST,softmax,static,dirichlet,Mean,77,xi,1.9096369743347168,nan
MNIST,softmax,static,dirichlet,Mean,78,xi,1.8810003995895386,nan
MNIST,softmax,static,dirichlet,Mean,79,xi,1.8653725385665894,nan
MNIST,softmax,static,dirichlet,Mean,80,xi,1.8779630661010742,nan
MNIST,softmax,static,dirichlet,Mean,81,xi,1.86257004737854,nan
MNIST,softmax,static,dirichlet,Mean,82,xi,1.8950334787368774,nan
MNIST,softmax,static,dirichlet,Mean,83,xi,1.8711917400360107,nan
MNIST,softmax,static,dirichlet,Mean,84,xi,1.8593090772628784,nan
MNIST,softmax,static,dirichlet,Mean,85,xi,1.8371751308441162,nan
MNIST,softmax,static,dirichlet,Mean,86,xi,1.8385603427886963,nan
MNIST,softmax,static,dirichlet,Mean,87,xi,1.813742756843567,nan
MNIST,softmax,static,dirichlet,Mean,88,xi,1.8252137899398804,nan
MNIST,softmax,static,dirichlet,Mean,89,xi,1.848840594291687,nan
MNIST,softmax,static,dirichlet,Mean,90,xi,1.8385365009307861,nan
MNIST,softmax,static,dirichlet,Mean,91,xi,1.8637338876724243,nan
MNIST,softmax,static,dirichlet,Mean,92,xi,1.7919278144836426,nan
MNIST,softmax,static,dirichlet,Mean,93,xi,1.800133466720581,nan
MNIST,softmax,static,dirichlet,Mean,94,xi,1.7952369451522827,nan
MNIST,softmax,static,dirichlet,Mean,95,xi,1.7721055746078491,nan
MNIST,softmax,static,dirichlet,Mean,96,xi,1.7890379428863525,nan
MNIST,softmax,static,dirichlet,Mean,97,xi,1.8231734037399292,nan
MNIST,softmax,static,dirichlet,Mean,98,xi,1.7841660976409912,nan
MNIST,softmax,static,dirichlet,Mean,99,xi,1.767905354499817,nan
MNIST,softmax,static,dirichlet,Mean,100,xi,1.7544269561767578,nan
MNIST,softmax,static,dirichlet,Mean,101,xi,1.7320094108581543,nan
MNIST,softmax,static,dirichlet,Mean,102,xi,1.7278168201446533,nan
MNIST,softmax,static,dirichlet,Mean,103,xi,1.7229846715927124,nan
MNIST,softmax,static,dirichlet,Mean,104,xi,1.7406325340270996,nan
MNIST,softmax,static,dirichlet,Mean,105,xi,1.725728988647461,nan
MNIST,softmax,static,dirichlet,Mean,106,xi,1.728869080543518,nan
MNIST,softmax,static,dirichlet,Mean,107,xi,1.6966649293899536,nan
MNIST,softmax,static,dirichlet,Mean,108,xi,1.7325589656829834,nan
MNIST,softmax,static,dirichlet,Mean,109,xi,1.7677754163742065,nan
MNIST,softmax,static,dirichlet,Mean,110,xi,1.7620532512664795,nan
MNIST,softmax,static,dirichlet,Mean,111,xi,1.757879376411438,nan
MNIST,softmax,static,dirichlet,Mean,112,xi,1.7463018894195557,nan
MNIST,softmax,static,dirichlet,Mean,113,xi,1.7323044538497925,nan
MNIST,softmax,static,dirichlet,Mean,114,xi,1.7775795459747314,nan
MNIST,softmax,static,dirichlet,Mean,115,xi,1.7682043313980103,nan
MNIST,softmax,static,dirichlet,Mean,116,xi,1.7857112884521484,nan
MNIST,softmax,static,dirichlet,Mean,117,xi,1.8011765480041504,nan
MNIST,softmax,static,dirichlet,Mean,118,xi,1.7724450826644897,nan
MNIST,softmax,static,dirichlet,Mean,119,xi,1.744505524635315,nan
MNIST,softmax,static,dirichlet,Mean,120,xi,1.7125773429870605,nan
MNIST,softmax,static,dirichlet,Mean,121,xi,1.7142826318740845,nan
MNIST,softmax,static,dirichlet,Mean,122,xi,1.7005150318145752,nan
MNIST,softmax,static,dirichlet,Mean,123,xi,1.7006456851959229,nan
MNIST,softmax,static,dirichlet,Mean,124,xi,1.7036348581314087,nan
MNIST,softmax,static,dirichlet,Mean,125,xi,1.6882895231246948,nan
MNIST,softmax,static,dirichlet,Mean,126,xi,1.6702733039855957,nan
MNIST,softmax,static,dirichlet,Mean,127,xi,1.6749866008758545,nan
MNIST,softmax,static,dirichlet,Mean,128,xi,1.6966582536697388,nan
MNIST,softmax,static,dirichlet,Mean,129,xi,1.7182413339614868,nan
MNIST,softmax,static,dirichlet,Mean,130,xi,1.7139368057250977,nan
MNIST,softmax,static,dirichlet,Mean,131,xi,1.7313202619552612,nan
MNIST,softmax,static,dirichlet,Mean,132,xi,1.7520179748535156,nan
MNIST,softmax,static,dirichlet,Mean,133,xi,1.7616868019104004,nan
MNIST,softmax,static,dirichlet,Mean,134,xi,1.7543541193008423,nan
MNIST,softmax,static,dirichlet,Mean,135,xi,1.7477003335952759,nan
MNIST,softmax,static,dirichlet,Mean,136,xi,1.7345175743103027,nan
MNIST,softmax,static,dirichlet,Mean,137,xi,1.7205384969711304,nan
MNIST,softmax,static,dirichlet,Mean,138,xi,1.6899118423461914,nan
MNIST,softmax,static,dirichlet,Mean,139,xi,1.7130391597747803,nan
MNIST,softmax,static,dirichlet,Mean,140,xi,1.6880759000778198,nan
MNIST,softmax,static,dirichlet,Mean,141,xi,1.6840242147445679,nan
MNIST,softmax,static,dirichlet,Mean,142,xi,1.724076509475708,nan
MNIST,softmax,static,dirichlet,Mean,143,xi,1.7139309644699097,nan
MNIST,softmax,static,dirichlet,Mean,144,xi,1.6938443183898926,nan
MNIST,softmax,static,dirichlet,Mean,145,xi,1.6993461847305298,nan
MNIST,softmax,static,dirichlet,Mean,146,xi,1.7107489109039307,nan
MNIST,softmax,static,dirichlet,Mean,147,xi,1.6949506998062134,nan
MNIST,softmax,static,dirichlet,Mean,148,xi,1.7045843601226807,nan
MNIST,softmax,static,dirichlet,Mean,149,xi,1.6836602687835693,nan
MNIST,softmax,static,dirichlet,Mean,150,xi,1.6849642992019653,nan
MNIST,softmax,static,dirichlet,Mean,151,xi,1.670935869216919,nan
MNIST,softmax,static,dirichlet,Mean,152,xi,1.6907474994659424,nan
MNIST,softmax,static,dirichlet,Mean,153,xi,1.6886684894561768,nan
MNIST,softmax,static,dirichlet,Mean,154,xi,1.6620943546295166,nan
MNIST,softmax,static,dirichlet,Mean,155,xi,1.6706920862197876,nan
MNIST,softmax,static,dirichlet,Mean,156,xi,1.6608983278274536,nan
MNIST,softmax,static,dirichlet,Mean,157,xi,1.6765612363815308,nan
MNIST,softmax,static,dirichlet,Mean,158,xi,1.6482306718826294,nan
MNIST,softmax,static,dirichlet,Mean,159,xi,1.6364277601242065,nan
MNIST,softmax,static,dirichlet,Mean,160,xi,1.6267861127853394,nan
MNIST,softmax,static,dirichlet,Mean,161,xi,1.6392842531204224,nan
MNIST,softmax,static,dirichlet,Mean,162,xi,1.656929612159729,nan
MNIST,softmax,static,dirichlet,Mean,163,xi,1.6588860750198364,nan
MNIST,softmax,static,dirichlet,Mean,164,xi,1.656004786491394,nan
MNIST,softmax,static,dirichlet,Mean,165,xi,1.6741013526916504,nan
MNIST,softmax,static,dirichlet,Mean,166,xi,1.6538342237472534,nan
MNIST,softmax,static,dirichlet,Mean,167,xi,1.6648844480514526,nan
MNIST,softmax,static,dirichlet,Mean,168,xi,1.653371810913086,nan
MNIST,softmax,static,dirichlet,Mean,169,xi,1.6939053535461426,nan
MNIST,softmax,static,dirichlet,Mean,170,xi,1.6947131156921387,nan
MNIST,softmax,static,dirichlet,Mean,171,xi,1.6636691093444824,nan
MNIST,softmax,static,dirichlet,Mean,172,xi,1.656473159790039,nan
MNIST,softmax,static,dirichlet,Mean,173,xi,1.7047595977783203,nan
MNIST,softmax,static,dirichlet,Mean,174,xi,1.7278196811676025,nan
MNIST,softmax,static,dirichlet,Mean,175,xi,1.7130470275878906,nan
MNIST,softmax,static,dirichlet,Mean,176,xi,1.6799426078796387,nan
MNIST,softmax,static,dirichlet,Mean,177,xi,1.6821260452270508,nan
MNIST,softmax,static,dirichlet,Mean,178,xi,1.689449429512024,nan
MNIST,softmax,static,dirichlet,Mean,179,xi,1.673090934753418,nan
MNIST,softmax,static,dirichlet,Mean,180,xi,1.6626360416412354,nan
MNIST,softmax,static,dirichlet,Mean,181,xi,1.6415616273880005,nan
MNIST,softmax,static,dirichlet,Mean,182,xi,1.6402643918991089,nan
MNIST,softmax,static,dirichlet,Mean,183,xi,1.6192848682403564,nan
MNIST,softmax,static,dirichlet,Mean,184,xi,1.6169283390045166,nan
MNIST,softmax,static,dirichlet,Mean,185,xi,1.6181955337524414,nan
MNIST,softmax,static,dirichlet,Mean,186,xi,1.6189749240875244,nan
MNIST,softmax,static,dirichlet,Mean,187,xi,1.7014167308807373,nan
MNIST,softmax,static,dirichlet,Mean,188,xi,1.654117226600647,nan
MNIST,softmax,static,dirichlet,Mean,189,xi,1.6659624576568604,nan
MNIST,softmax,static,dirichlet,Mean,190,xi,1.6731456518173218,nan
MNIST,softmax,static,dirichlet,Mean,191,xi,1.6810411214828491,nan
MNIST,softmax,static,dirichlet,Mean,192,xi,1.6767029762268066,nan
MNIST,softmax,static,dirichlet,Mean,193,xi,1.6368845701217651,nan
MNIST,softmax,static,dirichlet,Mean,194,xi,1.6374821662902832,nan
MNIST,softmax,static,dirichlet,Mean,195,xi,1.6720342636108398,nan
MNIST,softmax,static,dirichlet,Mean,196,xi,1.6747967004776,nan
MNIST,softmax,static,dirichlet,Mean,197,xi,1.6733713150024414,nan
MNIST,softmax,static,dirichlet,Mean,198,xi,1.6690566539764404,nan
MNIST,softmax,static,dirichlet,Mean,199,xi,1.6940200328826904,nan
MNIST,softmax,static,dirichlet,Mean,0,A,2.3173270225524902,nan
MNIST,softmax,static,dirichlet,Mean,1,A,2.295600414276123,nan
MNIST,softmax,static,dirichlet,Mean,2,A,2.2277333736419678,nan
MNIST,softmax,static,dirichlet,Mean,3,A,2.2395710945129395,nan
MNIST,softmax,static,dirichlet,Mean,4,A,2.243722915649414,nan
MNIST,softmax,static,dirichlet,Mean,5,A,2.203364372253418,nan
MNIST,softmax,static,dirichlet,Mean,6,A,2.1864850521087646,nan
MNIST,softmax,static,dirichlet,Mean,7,A,2.1678082942962646,nan
MNIST,softmax,static,dirichlet,Mean,8,A,2.1114912033081055,nan
MNIST,softmax,static,dirichlet,Mean,9,A,2.135317802429199,nan
MNIST,softmax,static,dirichlet,Mean,10,A,2.101029634475708,nan
MNIST,softmax,static,dirichlet,Mean,11,A,2.117840528488159,nan
MNIST,softmax,static,dirichlet,Mean,12,A,2.1028242111206055,nan
MNIST,softmax,static,dirichlet,Mean,13,A,2.0722129344940186,nan
MNIST,softmax,static,dirichlet,Mean,14,A,2.034693479537964,nan
MNIST,softmax,static,dirichlet,Mean,15,A,2.0826070308685303,nan
MNIST,softmax,static,dirichlet,Mean,16,A,2.0652618408203125,nan
MNIST,softmax,static,dirichlet,Mean,17,A,2.0596346855163574,nan
MNIST,softmax,static,dirichlet,Mean,18,A,2.0778048038482666,nan
MNIST,softmax,static,dirichlet,Mean,19,A,2.084109306335449,nan
MNIST,softmax,static,dirichlet,Mean,20,A,2.117363929748535,nan
MNIST,softmax,static,dirichlet,Mean,21,A,2.0730438232421875,nan
MNIST,softmax,static,dirichlet,Mean,22,A,2.0768141746520996,nan
MNIST,softmax,static,dirichlet,Mean,23,A,2.085179090499878,nan
MNIST,softmax,static,dirichlet,Mean,24,A,2.073321580886841,nan
MNIST,softmax,static,dirichlet,Mean,25,A,2.0636792182922363,nan
MNIST,softmax,static,dirichlet,Mean,26,A,2.0691540241241455,nan
MNIST,softmax,static,dirichlet,Mean,27,A,2.075636863708496,nan
MNIST,softmax,static,dirichlet,Mean,28,A,2.100955009460449,nan
MNIST,softmax,static,dirichlet,Mean,29,A,2.080612897872925,nan
MNIST,softmax,static,dirichlet,Mean,30,A,2.0675039291381836,nan
MNIST,softmax,static,dirichlet,Mean,31,A,2.061739444732666,nan
MNIST,softmax,static,dirichlet,Mean,32,A,2.0491793155670166,nan
MNIST,softmax,static,dirichlet,Mean,33,A,2.0499703884124756,nan
MNIST,softmax,static,dirichlet,Mean,34,A,2.0718154907226562,nan
MNIST,softmax,static,dirichlet,Mean,35,A,2.0959393978118896,nan
MNIST,softmax,static,dirichlet,Mean,36,A,2.10103178024292,nan
MNIST,softmax,static,dirichlet,Mean,37,A,2.0697450637817383,nan
MNIST,softmax,static,dirichlet,Mean,38,A,2.0545709133148193,nan
MNIST,softmax,static,dirichlet,Mean,39,A,2.062006711959839,nan
MNIST,softmax,static,dirichlet,Mean,40,A,2.114440679550171,nan
MNIST,softmax,static,dirichlet,Mean,41,A,2.121250629425049,nan
MNIST,softmax,static,dirichlet,Mean,42,A,2.1130449771881104,nan
MNIST,softmax,static,dirichlet,Mean,43,A,2.075315237045288,nan
MNIST,softmax,static,dirichlet,Mean,44,A,2.045316696166992,nan
MNIST,softmax,static,dirichlet,Mean,45,A,2.053757905960083,nan
MNIST,softmax,static,dirichlet,Mean,46,A,2.067295789718628,nan
MNIST,softmax,static,dirichlet,Mean,47,A,2.0870373249053955,nan
MNIST,softmax,static,dirichlet,Mean,48,A,2.1440041065216064,nan
MNIST,softmax,static,dirichlet,Mean,49,A,2.1944973468780518,nan
MNIST,softmax,static,dirichlet,Mean,50,A,2.1897261142730713,nan
MNIST,softmax,static,dirichlet,Mean,51,A,2.2212488651275635,nan
MNIST,softmax,static,dirichlet,Mean,52,A,2.183095693588257,nan
MNIST,softmax,static,dirichlet,Mean,53,A,2.1591107845306396,nan
MNIST,softmax,static,dirichlet,Mean,54,A,2.137519121170044,nan
MNIST,softmax,static,dirichlet,Mean,55,A,2.170811414718628,nan
MNIST,softmax,static,dirichlet,Mean,56,A,2.1683874130249023,nan
MNIST,softmax,static,dirichlet,Mean,57,A,2.1318514347076416,nan
MNIST,softmax,static,dirichlet,Mean,58,A,2.1113662719726562,nan
MNIST,softmax,static,dirichlet,Mean,59,A,2.095844268798828,nan
MNIST,softmax,static,dirichlet,Mean,60,A,2.077268600463867,nan
MNIST,softmax,static,dirichlet,Mean,61,A,2.1060116291046143,nan
MNIST,softmax,static,dirichlet,Mean,62,A,2.0623064041137695,nan
MNIST,softmax,static,dirichlet,Mean,63,A,2.0510048866271973,nan
MNIST,softmax,static,dirichlet,Mean,64,A,2.0232925415039062,nan
MNIST,softmax,static,dirichlet,Mean,65,A,1.9868674278259277,nan
MNIST,softmax,static,dirichlet,Mean,66,A,1.9761054515838623,nan
MNIST,softmax,static,dirichlet,Mean,67,A,1.9834215641021729,nan
MNIST,softmax,static,dirichlet,Mean,68,A,1.9830543994903564,nan
MNIST,softmax,static,dirichlet,Mean,69,A,1.99264657497406,nan
MNIST,softmax,static,dirichlet,Mean,70,A,2.0075912475585938,nan
MNIST,softmax,static,dirichlet,Mean,71,A,2.029480457305908,nan
MNIST,softmax,static,dirichlet,Mean,72,A,1.9936068058013916,nan
MNIST,softmax,static,dirichlet,Mean,73,A,2.009718894958496,nan
MNIST,softmax,static,dirichlet,Mean,74,A,2.0648691654205322,nan
MNIST,softmax,static,dirichlet,Mean,75,A,2.011448860168457,nan
MNIST,softmax,static,dirichlet,Mean,76,A,1.9967795610427856,nan
MNIST,softmax,static,dirichlet,Mean,77,A,1.9981728792190552,nan
MNIST,softmax,static,dirichlet,Mean,78,A,2.0016186237335205,nan
MNIST,softmax,static,dirichlet,Mean,79,A,2.0015437602996826,nan
MNIST,softmax,static,dirichlet,Mean,80,A,1.9963310956954956,nan
MNIST,softmax,static,dirichlet,Mean,81,A,1.9921008348464966,nan
MNIST,softmax,static,dirichlet,Mean,82,A,2.0121328830718994,nan
MNIST,softmax,static,dirichlet,Mean,83,A,2.0068931579589844,nan
MNIST,softmax,static,dirichlet,Mean,84,A,2.013249397277832,nan
MNIST,softmax,static,dirichlet,Mean,85,A,1.9723652601242065,nan
MNIST,softmax,static,dirichlet,Mean,86,A,1.9692180156707764,nan
MNIST,softmax,static,dirichlet,Mean,87,A,1.9409592151641846,nan
MNIST,softmax,static,dirichlet,Mean,88,A,1.93513023853302,nan
MNIST,softmax,static,dirichlet,Mean,89,A,1.9388445615768433,nan
MNIST,softmax,static,dirichlet,Mean,90,A,1.9374126195907593,nan
MNIST,softmax,static,dirichlet,Mean,91,A,1.962612509727478,nan
MNIST,softmax,static,dirichlet,Mean,92,A,1.9498279094696045,nan
MNIST,softmax,static,dirichlet,Mean,93,A,1.9349849224090576,nan
MNIST,softmax,static,dirichlet,Mean,94,A,1.9273377656936646,nan
MNIST,softmax,static,dirichlet,Mean,95,A,1.9070708751678467,nan
MNIST,softmax,static,dirichlet,Mean,96,A,1.9435572624206543,nan
MNIST,softmax,static,dirichlet,Mean,97,A,1.925062656402588,nan
MNIST,softmax,static,dirichlet,Mean,98,A,1.9463410377502441,nan
MNIST,softmax,static,dirichlet,Mean,99,A,1.9037141799926758,nan
MNIST,softmax,static,dirichlet,Mean,100,A,1.884284257888794,nan
MNIST,softmax,static,dirichlet,Mean,101,A,1.8827464580535889,nan
MNIST,softmax,static,dirichlet,Mean,102,A,1.8972208499908447,nan
MNIST,softmax,static,dirichlet,Mean,103,A,1.9337420463562012,nan
MNIST,softmax,static,dirichlet,Mean,104,A,1.9685286283493042,nan
MNIST,softmax,static,dirichlet,Mean,105,A,1.9705159664154053,nan
MNIST,softmax,static,dirichlet,Mean,106,A,2.00057315826416,nan
MNIST,softmax,static,dirichlet,Mean,107,A,1.9532723426818848,nan
MNIST,softmax,static,dirichlet,Mean,108,A,1.9106467962265015,nan
MNIST,softmax,static,dirichlet,Mean,109,A,1.9006452560424805,nan
