Dataset,Model,Attack,Partition,Aggregator,Iteration,Metric,Mean,CI
CIFAR-10,softmax,static,iid,TriMean,6,per_class_accs_class_9,0.0775,0.14406
CIFAR-10,softmax,static,iid,TriMean,7,per_class_accs_class_9,0.0775,0.14406
CIFAR-10,softmax,static,iid,TriMean,8,per_class_accs_class_9,0.0775,0.14406
CIFAR-10,softmax,static,iid,TriMean,9,per_class_accs_class_9,0.6719999999999999,0.07251999999999996
CIFAR-10,softmax,static,iid,CC,0,accs,0.11485000000000001,0.017150000000000002
CIFAR-10,softmax,static,iid,CC,1,accs,0.11485000000000001,0.017150000000000002
CIFAR-10,softmax,static,iid,CC,2,accs,0.11485000000000001,0.017150000000000002
CIFAR-10,softmax,static,iid,CC,3,accs,0.11485000000000001,0.017150000000000002
CIFAR-10,softmax,static,iid,CC,4,accs,0.11485000000000001,0.017150000000000002
CIFAR-10,softmax,static,iid,CC,5,accs,0.11485000000000001,0.017150000000000002
CIFAR-10,softmax,static,iid,CC,6,accs,0.11485000000000001,0.017150000000000002
CIFAR-10,softmax,static,iid,CC,7,accs,0.11485000000000001,0.017150000000000002
CIFAR-10,softmax,static,iid,CC,8,accs,0.11485000000000001,0.017150000000000002
CIFAR-10,softmax,static,iid,CC,9,accs,0.13974999999999999,0.0008819999999999845
CIFAR-10,softmax,static,iid,CC,0,losses,2.305922536277771,0.009578415489196707
CIFAR-10,softmax,static,iid,CC,1,losses,2.305922536277771,0.009578415489196707
CIFAR-10,softmax,static,iid,CC,2,losses,2.305922536277771,0.009578415489196707
CIFAR-10,softmax,static,iid,CC,3,losses,2.305922536277771,0.009578415489196707
CIFAR-10,softmax,static,iid,CC,4,losses,2.305922536277771,0.009578415489196707
CIFAR-10,softmax,static,iid,CC,5,losses,2.305922536277771,0.009578415489196707
CIFAR-10,softmax,static,iid,CC,6,losses,2.305922536277771,0.009578415489196707
CIFAR-10,softmax,static,iid,CC,7,losses,2.305922536277771,0.009578415489196707
CIFAR-10,softmax,static,iid,CC,8,losses,2.305922536277771,0.009578415489196707
CIFAR-10,softmax,static,iid,CC,9,losses,2.377685933303833,0.08860984489440922
CIFAR-10,softmax,static,iid,CC,0,xi,3.4873125553131104,0.5508289933204651
CIFAR-10,softmax,static,iid,CC,1,xi,3.1416234970092773,0.4111666679382324
CIFAR-10,softmax,static,iid,CC,2,xi,2.9011082649230957,0.31598225235939026
CIFAR-10,softmax,static,iid,CC,3,xi,2.6073217391967773,0.4811697006225586
CIFAR-10,softmax,static,iid,CC,4,xi,2.3446061611175537,0.5348454117774963
CIFAR-10,softmax,static,iid,CC,5,xi,2.077179431915283,0.5905797481536865
CIFAR-10,softmax,static,iid,CC,6,xi,1.922328233718872,0.5027177333831787
CIFAR-10,softmax,static,iid,CC,7,xi,1.7707905769348145,0.48027223348617554
CIFAR-10,softmax,static,iid,CC,8,xi,1.640799880027771,0.3386248052120209
CIFAR-10,softmax,static,iid,CC,9,xi,1.5525254011154175,0.1006523072719574
CIFAR-10,softmax,static,iid,CC,0,A,4.919152736663818,0.23840920627117157
CIFAR-10,softmax,static,iid,CC,1,A,4.431859016418457,0.33994004130363464
CIFAR-10,softmax,static,iid,CC,2,A,3.9186811447143555,0.48204120993614197
CIFAR-10,softmax,static,iid,CC,3,A,3.5880887508392334,0.6011656522750854
CIFAR-10,softmax,static,iid,CC,4,A,3.1728649139404297,0.2794739305973053
CIFAR-10,softmax,static,iid,CC,5,A,2.77641224861145,0.2997414469718933
CIFAR-10,softmax,static,iid,CC,6,A,2.6180708408355713,0.353156715631485
CIFAR-10,softmax,static,iid,CC,7,A,2.4610939025878906,0.34844091534614563
CIFAR-10,softmax,static,iid,CC,8,A,2.1594009399414062,0.49504417181015015
CIFAR-10,softmax,static,iid,CC,9,A,2.0752017498016357,0.48763933777809143
CIFAR-10,softmax,static,iid,CC,0,variance,0.00034860073355957866,9.859369311016053e-05
CIFAR-10,softmax,static,iid,CC,1,variance,0.000285508343949914,7.853610441088676e-05
CIFAR-10,softmax,static,iid,CC,2,variance,0.0002321727224625647,6.468672654591501e-05
CIFAR-10,softmax,static,iid,CC,3,variance,0.0001913455780595541,6.160569319035858e-05
CIFAR-10,softmax,static,iid,CC,4,variance,0.00015534766134805977,4.9085967475548387e-05
CIFAR-10,softmax,static,iid,CC,5,variance,0.0001223836443386972,3.861745790345594e-05
CIFAR-10,softmax,static,iid,CC,6,variance,0.00010456008021719754,3.2398413168266416e-05
CIFAR-10,softmax,static,iid,CC,7,variance,8.910801261663437e-05,2.4427363314316608e-05
CIFAR-10,softmax,static,iid,CC,8,variance,7.232568168547004e-05,1.691562465566676e-05
CIFAR-10,softmax,static,iid,CC,9,variance,6.254535401239991e-05,1.3316197509993799e-05
CIFAR-10,softmax,static,iid,CC,0,per_class_accs_class_0,0.47200000000000003,0.63112
CIFAR-10,softmax,static,iid,CC,1,per_class_accs_class_0,0.47200000000000003,0.63112
CIFAR-10,softmax,static,iid,CC,2,per_class_accs_class_0,0.47200000000000003,0.63112
CIFAR-10,softmax,static,iid,CC,3,per_class_accs_class_0,0.47200000000000003,0.63112
CIFAR-10,softmax,static,iid,CC,4,per_class_accs_class_0,0.47200000000000003,0.63112
CIFAR-10,softmax,static,iid,CC,5,per_class_accs_class_0,0.47200000000000003,0.63112
CIFAR-10,softmax,static,iid,CC,6,per_class_accs_class_0,0.47200000000000003,0.63112
CIFAR-10,softmax,static,iid,CC,7,per_class_accs_class_0,0.47200000000000003,0.63112
CIFAR-10,softmax,static,iid,CC,8,per_class_accs_class_0,0.47200000000000003,0.63112
CIFAR-10,softmax,static,iid,CC,9,per_class_accs_class_0,0.3255,0.5438999999999999
CIFAR-10,softmax,static,iid,CC,0,per_class_accs_class_1,0.061000000000000006,0.10584
CIFAR-10,softmax,static,iid,CC,1,per_class_accs_class_1,0.061000000000000006,0.10584
CIFAR-10,softmax,static,iid,CC,2,per_class_accs_class_1,0.061000000000000006,0.10584
CIFAR-10,softmax,static,iid,CC,3,per_class_accs_class_1,0.061000000000000006,0.10584
CIFAR-10,softmax,static,iid,CC,4,per_class_accs_class_1,0.061000000000000006,0.10584
CIFAR-10,softmax,static,iid,CC,5,per_class_accs_class_1,0.061000000000000006,0.10584
CIFAR-10,softmax,static,iid,CC,6,per_class_accs_class_1,0.061000000000000006,0.10584
CIFAR-10,softmax,static,iid,CC,7,per_class_accs_class_1,0.061000000000000006,0.10584
CIFAR-10,softmax,static,iid,CC,8,per_class_accs_class_1,0.061000000000000006,0.10584
CIFAR-10,softmax,static,iid,CC,9,per_class_accs_class_1,0.002,0.00392
CIFAR-10,softmax,static,iid,CC,0,per_class_accs_class_2,0.068,0.03332000000000001
CIFAR-10,softmax,static,iid,CC,1,per_class_accs_class_2,0.068,0.03332000000000001
CIFAR-10,softmax,static,iid,CC,2,per_class_accs_class_2,0.068,0.03332000000000001
CIFAR-10,softmax,static,iid,CC,3,per_class_accs_class_2,0.068,0.03332000000000001
CIFAR-10,softmax,static,iid,CC,4,per_class_accs_class_2,0.068,0.03332000000000001
CIFAR-10,softmax,static,iid,CC,5,per_class_accs_class_2,0.068,0.03332000000000001
CIFAR-10,softmax,static,iid,CC,6,per_class_accs_class_2,0.068,0.03332000000000001
CIFAR-10,softmax,static,iid,CC,7,per_class_accs_class_2,0.068,0.03332000000000001
CIFAR-10,softmax,static,iid,CC,8,per_class_accs_class_2,0.068,0.03332000000000001
CIFAR-10,softmax,static,iid,CC,9,per_class_accs_class_2,0.0805,0.14798
CIFAR-10,softmax,static,iid,CC,0,per_class_accs_class_3,0.022000000000000002,0.037239999999999995
CIFAR-10,softmax,static,iid,CC,1,per_class_accs_class_3,0.022000000000000002,0.037239999999999995
CIFAR-10,softmax,static,iid,CC,2,per_class_accs_class_3,0.022000000000000002,0.037239999999999995
CIFAR-10,softmax,static,iid,CC,3,per_class_accs_class_3,0.022000000000000002,0.037239999999999995
CIFAR-10,softmax,static,iid,CC,4,per_class_accs_class_3,0.022000000000000002,0.037239999999999995
CIFAR-10,softmax,static,iid,CC,5,per_class_accs_class_3,0.022000000000000002,0.037239999999999995
CIFAR-10,softmax,static,iid,CC,6,per_class_accs_class_3,0.022000000000000002,0.037239999999999995
CIFAR-10,softmax,static,iid,CC,7,per_class_accs_class_3,0.022000000000000002,0.037239999999999995
CIFAR-10,softmax,static,iid,CC,8,per_class_accs_class_3,0.022000000000000002,0.037239999999999995
CIFAR-10,softmax,static,iid,CC,9,per_class_accs_class_3,0.003,0.00392
CIFAR-10,softmax,static,iid,CC,0,per_class_accs_class_4,0.0795,0.13229999999999997
CIFAR-10,softmax,static,iid,CC,1,per_class_accs_class_4,0.0795,0.13229999999999997
CIFAR-10,softmax,static,iid,CC,2,per_class_accs_class_4,0.0795,0.13229999999999997
CIFAR-10,softmax,static,iid,CC,3,per_class_accs_class_4,0.0795,0.13229999999999997
CIFAR-10,softmax,static,iid,CC,4,per_class_accs_class_4,0.0795,0.13229999999999997
CIFAR-10,softmax,static,iid,CC,5,per_class_accs_class_4,0.0795,0.13229999999999997
CIFAR-10,softmax,static,iid,CC,6,per_class_accs_class_4,0.0795,0.13229999999999997
CIFAR-10,softmax,static,iid,CC,7,per_class_accs_class_4,0.0795,0.13229999999999997
CIFAR-10,softmax,static,iid,CC,8,per_class_accs_class_4,0.0795,0.13229999999999997
CIFAR-10,softmax,static,iid,CC,9,per_class_accs_class_4,0.019,0.021559999999999996
CIFAR-10,softmax,static,iid,CC,0,per_class_accs_class_5,0.317,0.61936
CIFAR-10,softmax,static,iid,CC,1,per_class_accs_class_5,0.317,0.61936
CIFAR-10,softmax,static,iid,CC,2,per_class_accs_class_5,0.317,0.61936
CIFAR-10,softmax,static,iid,CC,3,per_class_accs_class_5,0.317,0.61936
CIFAR-10,softmax,static,iid,CC,4,per_class_accs_class_5,0.317,0.61936
CIFAR-10,softmax,static,iid,CC,5,per_class_accs_class_5,0.317,0.61936
CIFAR-10,softmax,static,iid,CC,6,per_class_accs_class_5,0.317,0.61936
CIFAR-10,softmax,static,iid,CC,7,per_class_accs_class_5,0.317,0.61936
CIFAR-10,softmax,static,iid,CC,8,per_class_accs_class_5,0.317,0.61936
CIFAR-10,softmax,static,iid,CC,9,per_class_accs_class_5,0.099,0.18031999999999998
CIFAR-10,softmax,static,iid,CC,0,per_class_accs_class_6,0.063,0.009800000000000001
CIFAR-10,softmax,static,iid,CC,1,per_class_accs_class_6,0.063,0.009800000000000001
CIFAR-10,softmax,static,iid,CC,2,per_class_accs_class_6,0.063,0.009800000000000001
CIFAR-10,softmax,static,iid,CC,3,per_class_accs_class_6,0.063,0.009800000000000001
CIFAR-10,softmax,static,iid,CC,4,per_class_accs_class_6,0.063,0.009800000000000001
CIFAR-10,softmax,static,iid,CC,5,per_class_accs_class_6,0.063,0.009800000000000001
CIFAR-10,softmax,static,iid,CC,6,per_class_accs_class_6,0.063,0.009800000000000001
CIFAR-10,softmax,static,iid,CC,7,per_class_accs_class_6,0.063,0.009800000000000001
CIFAR-10,softmax,static,iid,CC,8,per_class_accs_class_6,0.063,0.009800000000000001
CIFAR-10,softmax,static,iid,CC,9,per_class_accs_class_6,0.1085,0.21266
CIFAR-10,softmax,static,iid,CC,0,per_class_accs_class_7,0.0175,0.03038
CIFAR-10,softmax,static,iid,CC,1,per_class_accs_class_7,0.0175,0.03038
CIFAR-10,softmax,static,iid,CC,2,per_class_accs_class_7,0.0175,0.03038
CIFAR-10,softmax,static,iid,CC,3,per_class_accs_class_7,0.0175,0.03038
CIFAR-10,softmax,static,iid,CC,4,per_class_accs_class_7,0.0175,0.03038
CIFAR-10,softmax,static,iid,CC,5,per_class_accs_class_7,0.0175,0.03038
CIFAR-10,softmax,static,iid,CC,6,per_class_accs_class_7,0.0175,0.03038
CIFAR-10,softmax,static,iid,CC,7,per_class_accs_class_7,0.0175,0.03038
CIFAR-10,softmax,static,iid,CC,8,per_class_accs_class_7,0.0175,0.03038
CIFAR-10,softmax,static,iid,CC,9,per_class_accs_class_7,0.0,0.0
CIFAR-10,softmax,static,iid,CC,0,per_class_accs_class_8,0.02,0.023519999999999996
CIFAR-10,softmax,static,iid,CC,1,per_class_accs_class_8,0.02,0.023519999999999996
CIFAR-10,softmax,static,iid,CC,2,per_class_accs_class_8,0.02,0.023519999999999996
CIFAR-10,softmax,static,iid,CC,3,per_class_accs_class_8,0.02,0.023519999999999996
CIFAR-10,softmax,static,iid,CC,4,per_class_accs_class_8,0.02,0.023519999999999996
CIFAR-10,softmax,static,iid,CC,5,per_class_accs_class_8,0.02,0.023519999999999996
CIFAR-10,softmax,static,iid,CC,6,per_class_accs_class_8,0.02,0.023519999999999996
CIFAR-10,softmax,static,iid,CC,7,per_class_accs_class_8,0.02,0.023519999999999996
CIFAR-10,softmax,static,iid,CC,8,per_class_accs_class_8,0.02,0.023519999999999996
CIFAR-10,softmax,static,iid,CC,9,per_class_accs_class_8,0.545,0.70756
CIFAR-10,softmax,static,iid,CC,0,per_class_accs_class_9,0.0285,0.05586
CIFAR-10,softmax,static,iid,CC,1,per_class_accs_class_9,0.0285,0.05586
CIFAR-10,softmax,static,iid,CC,2,per_class_accs_class_9,0.0285,0.05586
CIFAR-10,softmax,static,iid,CC,3,per_class_accs_class_9,0.0285,0.05586
CIFAR-10,softmax,static,iid,CC,4,per_class_accs_class_9,0.0285,0.05586
CIFAR-10,softmax,static,iid,CC,5,per_class_accs_class_9,0.0285,0.05586
CIFAR-10,softmax,static,iid,CC,6,per_class_accs_class_9,0.0285,0.05586
CIFAR-10,softmax,static,iid,CC,7,per_class_accs_class_9,0.0285,0.05586
CIFAR-10,softmax,static,iid,CC,8,per_class_accs_class_9,0.0285,0.05586
CIFAR-10,softmax,static,iid,CC,9,per_class_accs_class_9,0.21500000000000002,0.24108000000000002
CIFAR-10,softmax,static,iid,FABA,0,accs,0.1122,0.007252000000000003
CIFAR-10,softmax,static,iid,FABA,1,accs,0.1122,0.007252000000000003
CIFAR-10,softmax,static,iid,FABA,2,accs,0.1122,0.007252000000000003
CIFAR-10,softmax,static,iid,FABA,3,accs,0.1122,0.007252000000000003
CIFAR-10,softmax,static,iid,FABA,4,accs,0.1122,0.007252000000000003
CIFAR-10,softmax,static,iid,FABA,5,accs,0.1122,0.007252000000000003
CIFAR-10,softmax,static,iid,FABA,6,accs,0.1122,0.007252000000000003
CIFAR-10,softmax,static,iid,FABA,7,accs,0.1122,0.007252000000000003
CIFAR-10,softmax,static,iid,FABA,8,accs,0.1122,0.007252000000000003
CIFAR-10,softmax,static,iid,FABA,9,accs,0.1472,0.0019600000000000017
CIFAR-10,softmax,static,iid,FABA,0,losses,2.2961949169158933,0.014424200790404941
CIFAR-10,softmax,static,iid,FABA,1,losses,2.2961949169158933,0.014424200790404941
CIFAR-10,softmax,static,iid,FABA,2,losses,2.2961949169158933,0.014424200790404941
CIFAR-10,softmax,static,iid,FABA,3,losses,2.2961949169158933,0.014424200790404941
CIFAR-10,softmax,static,iid,FABA,4,losses,2.2961949169158933,0.014424200790404941
CIFAR-10,softmax,static,iid,FABA,5,losses,2.2961949169158933,0.014424200790404941
CIFAR-10,softmax,static,iid,FABA,6,losses,2.2961949169158933,0.014424200790404941
CIFAR-10,softmax,static,iid,FABA,7,losses,2.2961949169158933,0.014424200790404941
CIFAR-10,softmax,static,iid,FABA,8,losses,2.2961949169158933,0.014424200790404941
CIFAR-10,softmax,static,iid,FABA,9,losses,2.274017660331726,0.021470503746032557
CIFAR-10,softmax,static,iid,FABA,0,xi,4.279097557067871,0.4181866943836212
CIFAR-10,softmax,static,iid,FABA,1,xi,3.9621152877807617,0.49578917026519775
CIFAR-10,softmax,static,iid,FABA,2,xi,3.5758352279663086,0.36611610651016235
CIFAR-10,softmax,static,iid,FABA,3,xi,3.1704845428466797,0.038388028740882874
CIFAR-10,softmax,static,iid,FABA,4,xi,2.8376708030700684,0.2086419314146042
CIFAR-10,softmax,static,iid,FABA,5,xi,2.528139352798462,0.009186191484332085
CIFAR-10,softmax,static,iid,FABA,6,xi,2.223078727722168,0.2631653845310211
CIFAR-10,softmax,static,iid,FABA,7,xi,2.069364070892334,0.3736669719219208
CIFAR-10,softmax,static,iid,FABA,8,xi,1.9037089347839355,0.15755373239517212
CIFAR-10,softmax,static,iid,FABA,9,xi,1.8085416555404663,0.050441574305295944
CIFAR-10,softmax,static,iid,FABA,0,A,3.95127010345459,0.3461432158946991
CIFAR-10,softmax,static,iid,FABA,1,A,3.5048892498016357,0.35746335983276367
CIFAR-10,softmax,static,iid,FABA,2,A,3.127926826477051,0.14909547567367554
CIFAR-10,softmax,static,iid,FABA,3,A,2.7224841117858887,0.13990740478038788
CIFAR-10,softmax,static,iid,FABA,4,A,2.4446091651916504,0.06362178176641464
CIFAR-10,softmax,static,iid,FABA,5,A,2.3125836849212646,0.03949669748544693
CIFAR-10,softmax,static,iid,FABA,6,A,2.1933703422546387,0.2292199730873108
CIFAR-10,softmax,static,iid,FABA,7,A,2.004117488861084,0.20754729211330414
CIFAR-10,softmax,static,iid,FABA,8,A,1.8298715353012085,0.046351298689842224
CIFAR-10,softmax,static,iid,FABA,9,A,1.7783112525939941,0.01340427901595831
CIFAR-10,softmax,static,iid,FABA,0,variance,0.00035921551170758903,3.297497096355073e-05
CIFAR-10,softmax,static,iid,FABA,1,variance,0.0002924967557191849,3.3118518331320956e-05
CIFAR-10,softmax,static,iid,FABA,2,variance,0.00023851875448599458,2.5647288566688076e-05
CIFAR-10,softmax,static,iid,FABA,3,variance,0.00019202228577341884,2.0350071281427518e-05
CIFAR-10,softmax,static,iid,FABA,4,variance,0.0001581222313689068,2.2160149455885403e-05
CIFAR-10,softmax,static,iid,FABA,5,variance,0.00013605717686004937,1.1536650163179729e-05
CIFAR-10,softmax,static,iid,FABA,6,variance,0.0001125911294366233,1.861884447862394e-05
CIFAR-10,softmax,static,iid,FABA,7,variance,9.448378114029765e-05,2.0482486434048042e-05
CIFAR-10,softmax,static,iid,FABA,8,variance,8.052431076066568e-05,1.0291219041391741e-05
CIFAR-10,softmax,static,iid,FABA,9,variance,7.134387851692736e-05,3.4428894650773145e-06
CIFAR-10,softmax,static,iid,FABA,0,per_class_accs_class_0,0.251,0.34495999999999993
CIFAR-10,softmax,static,iid,FABA,1,per_class_accs_class_0,0.251,0.34495999999999993
CIFAR-10,softmax,static,iid,FABA,2,per_class_accs_class_0,0.251,0.34495999999999993
CIFAR-10,softmax,static,iid,FABA,3,per_class_accs_class_0,0.251,0.34495999999999993
CIFAR-10,softmax,static,iid,FABA,4,per_class_accs_class_0,0.251,0.34495999999999993
CIFAR-10,softmax,static,iid,FABA,5,per_class_accs_class_0,0.251,0.34495999999999993
CIFAR-10,softmax,static,iid,FABA,6,per_class_accs_class_0,0.251,0.34495999999999993
CIFAR-10,softmax,static,iid,FABA,7,per_class_accs_class_0,0.251,0.34495999999999993
CIFAR-10,softmax,static,iid,FABA,8,per_class_accs_class_0,0.251,0.34495999999999993
CIFAR-10,softmax,static,iid,FABA,9,per_class_accs_class_0,0.382,0.73304
CIFAR-10,softmax,static,iid,FABA,0,per_class_accs_class_1,0.302,0.03528000000000003
CIFAR-10,softmax,static,iid,FABA,1,per_class_accs_class_1,0.302,0.03528000000000003
CIFAR-10,softmax,static,iid,FABA,2,per_class_accs_class_1,0.302,0.03528000000000003
CIFAR-10,softmax,static,iid,FABA,3,per_class_accs_class_1,0.302,0.03528000000000003
CIFAR-10,softmax,static,iid,FABA,4,per_class_accs_class_1,0.302,0.03528000000000003
CIFAR-10,softmax,static,iid,FABA,5,per_class_accs_class_1,0.302,0.03528000000000003
CIFAR-10,softmax,static,iid,FABA,6,per_class_accs_class_1,0.302,0.03528000000000003
CIFAR-10,softmax,static,iid,FABA,7,per_class_accs_class_1,0.302,0.03528000000000003
CIFAR-10,softmax,static,iid,FABA,8,per_class_accs_class_1,0.302,0.03528000000000003
CIFAR-10,softmax,static,iid,FABA,9,per_class_accs_class_1,0.041999999999999996,0.0392
CIFAR-10,softmax,static,iid,FABA,0,per_class_accs_class_2,0.014,0.01764
CIFAR-10,softmax,static,iid,FABA,1,per_class_accs_class_2,0.014,0.01764
CIFAR-10,softmax,static,iid,FABA,2,per_class_accs_class_2,0.014,0.01764
CIFAR-10,softmax,static,iid,FABA,3,per_class_accs_class_2,0.014,0.01764
CIFAR-10,softmax,static,iid,FABA,4,per_class_accs_class_2,0.014,0.01764
CIFAR-10,softmax,static,iid,FABA,5,per_class_accs_class_2,0.014,0.01764
CIFAR-10,softmax,static,iid,FABA,6,per_class_accs_class_2,0.014,0.01764
CIFAR-10,softmax,static,iid,FABA,7,per_class_accs_class_2,0.014,0.01764
CIFAR-10,softmax,static,iid,FABA,8,per_class_accs_class_2,0.014,0.01764
CIFAR-10,softmax,static,iid,FABA,9,per_class_accs_class_2,0.0,0.0
CIFAR-10,softmax,static,iid,FABA,0,per_class_accs_class_3,0.02,0.011759999999999998
CIFAR-10,softmax,static,iid,FABA,1,per_class_accs_class_3,0.02,0.011759999999999998
CIFAR-10,softmax,static,iid,FABA,2,per_class_accs_class_3,0.02,0.011759999999999998
CIFAR-10,softmax,static,iid,FABA,3,per_class_accs_class_3,0.02,0.011759999999999998
CIFAR-10,softmax,static,iid,FABA,4,per_class_accs_class_3,0.02,0.011759999999999998
CIFAR-10,softmax,static,iid,FABA,5,per_class_accs_class_3,0.02,0.011759999999999998
CIFAR-10,softmax,static,iid,FABA,6,per_class_accs_class_3,0.02,0.011759999999999998
CIFAR-10,softmax,static,iid,FABA,7,per_class_accs_class_3,0.02,0.011759999999999998
CIFAR-10,softmax,static,iid,FABA,8,per_class_accs_class_3,0.02,0.011759999999999998
CIFAR-10,softmax,static,iid,FABA,9,per_class_accs_class_3,0.004,0.005879999999999999
CIFAR-10,softmax,static,iid,FABA,0,per_class_accs_class_4,0.004,0.00196
CIFAR-10,softmax,static,iid,FABA,1,per_class_accs_class_4,0.004,0.00196
CIFAR-10,softmax,static,iid,FABA,2,per_class_accs_class_4,0.004,0.00196
CIFAR-10,softmax,static,iid,FABA,3,per_class_accs_class_4,0.004,0.00196
CIFAR-10,softmax,static,iid,FABA,4,per_class_accs_class_4,0.004,0.00196
CIFAR-10,softmax,static,iid,FABA,5,per_class_accs_class_4,0.004,0.00196
CIFAR-10,softmax,static,iid,FABA,6,per_class_accs_class_4,0.004,0.00196
CIFAR-10,softmax,static,iid,FABA,7,per_class_accs_class_4,0.004,0.00196
CIFAR-10,softmax,static,iid,FABA,8,per_class_accs_class_4,0.004,0.00196
CIFAR-10,softmax,static,iid,FABA,9,per_class_accs_class_4,0.286,0.55468
CIFAR-10,softmax,static,iid,FABA,0,per_class_accs_class_5,0.10400000000000001,0.12936
CIFAR-10,softmax,static,iid,FABA,1,per_class_accs_class_5,0.10400000000000001,0.12936
CIFAR-10,softmax,static,iid,FABA,2,per_class_accs_class_5,0.10400000000000001,0.12936
CIFAR-10,softmax,static,iid,FABA,3,per_class_accs_class_5,0.10400000000000001,0.12936
CIFAR-10,softmax,static,iid,FABA,4,per_class_accs_class_5,0.10400000000000001,0.12936
