dataset,n_clients,trial,partition_method,frac_one_class,mean_unique_classes,mean_entropy
breast_cancer,75,1,IID,0.02666666666666667,1.9733333333333334,0.8409592859099239
breast_cancer,75,1,Dirichlet (α=10.0),0.0,2.0,0.9230108653260138
breast_cancer,75,1,Dirichlet (α=1.0),0.21333333333333335,1.68,0.5936230721851151
breast_cancer,75,1,Dirichlet (α=0.5),0.41333333333333333,1.5333333333333334,0.4407628917246177
breast_cancer,75,1,Dirichlet (α=0.1),0.28,0.8933333333333333,0.2431424559855427
breast_cancer,75,1,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,75,2,IID,0.02666666666666667,1.9733333333333334,0.8452296868560214
breast_cancer,75,2,Dirichlet (α=10.0),0.0,2.0,0.9243763147090328
breast_cancer,75,2,Dirichlet (α=1.0),0.09333333333333334,1.8533333333333333,0.7155062969995991
breast_cancer,75,2,Dirichlet (α=0.5),0.32,1.4933333333333334,0.43876773956044407
breast_cancer,75,2,Dirichlet (α=0.1),0.37333333333333335,0.96,0.22966563996376063
breast_cancer,75,2,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,75,3,IID,0.04,1.96,0.8514629767416555
breast_cancer,75,3,Dirichlet (α=10.0),0.0,2.0,0.9167997075535808
breast_cancer,75,3,Dirichlet (α=1.0),0.17333333333333334,1.8,0.6780891707894483
breast_cancer,75,3,Dirichlet (α=0.5),0.32,1.6,0.5102963905497544
breast_cancer,75,3,Dirichlet (α=0.1),0.32,0.7733333333333333,0.18897851556621756
breast_cancer,75,3,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,75,4,IID,0.04,1.96,0.8365726361710089
breast_cancer,75,4,Dirichlet (α=10.0),0.0,2.0,0.9265396575975444
breast_cancer,75,4,Dirichlet (α=1.0),0.22666666666666666,1.6933333333333334,0.5814655138195106
breast_cancer,75,4,Dirichlet (α=0.5),0.3333333333333333,1.48,0.4179180173039902
breast_cancer,75,4,Dirichlet (α=0.1),0.36,0.8933333333333333,0.1923661783838367
breast_cancer,75,4,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,75,5,IID,0.0,2.0,0.8676430708885728
breast_cancer,75,5,Dirichlet (α=10.0),0.0,2.0,0.9161365581123022
breast_cancer,75,5,Dirichlet (α=1.0),0.2,1.7466666666666666,0.6117730674590356
breast_cancer,75,5,Dirichlet (α=0.5),0.32,1.4933333333333334,0.4596088247552859
breast_cancer,75,5,Dirichlet (α=0.1),0.3333333333333333,0.8133333333333334,0.19296396592817422
breast_cancer,75,5,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,75,6,IID,0.02666666666666667,1.9733333333333334,0.8484267867108195
breast_cancer,75,6,Dirichlet (α=10.0),0.0,2.0,0.916456531802045
breast_cancer,75,6,Dirichlet (α=1.0),0.16,1.7866666666666666,0.6722140671839358
breast_cancer,75,6,Dirichlet (α=0.5),0.29333333333333333,1.52,0.47054202604405815
breast_cancer,75,6,Dirichlet (α=0.1),0.3466666666666667,0.8,0.16441806379525328
breast_cancer,75,6,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,75,7,IID,0.04,1.96,0.8375463415257676
breast_cancer,75,7,Dirichlet (α=10.0),0.0,2.0,0.9115558643654301
breast_cancer,75,7,Dirichlet (α=1.0),0.24,1.7066666666666668,0.5885058338895286
breast_cancer,75,7,Dirichlet (α=0.5),0.30666666666666664,1.5866666666666667,0.48362429904574156
breast_cancer,75,7,Dirichlet (α=0.1),0.28,0.7866666666666666,0.20884730822503325
breast_cancer,75,7,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,75,8,IID,0.013333333333333334,1.9866666666666666,0.8785242241169686
breast_cancer,75,8,Dirichlet (α=10.0),0.013333333333333334,1.9866666666666666,0.9107959500630972
breast_cancer,75,8,Dirichlet (α=1.0),0.16,1.7333333333333334,0.6222935480551813
breast_cancer,75,8,Dirichlet (α=0.5),0.28,1.6133333333333333,0.5212818499703318
breast_cancer,75,8,Dirichlet (α=0.1),0.26666666666666666,0.72,0.18093492800344269
breast_cancer,75,8,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,75,9,IID,0.02666666666666667,1.9733333333333334,0.8621261813056611
breast_cancer,75,9,Dirichlet (α=10.0),0.0,2.0,0.9070969097949214
breast_cancer,75,9,Dirichlet (α=1.0),0.13333333333333333,1.7866666666666666,0.6906478343140166
breast_cancer,75,9,Dirichlet (α=0.5),0.28,1.4533333333333334,0.44946847190734057
breast_cancer,75,9,Dirichlet (α=0.1),0.28,0.8133333333333334,0.20078269177479086
breast_cancer,75,9,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,75,10,IID,0.0,2.0,0.8607324493366214
breast_cancer,75,10,Dirichlet (α=10.0),0.0,2.0,0.9120319411460553
breast_cancer,75,10,Dirichlet (α=1.0),0.17333333333333334,1.8,0.6548083138635282
breast_cancer,75,10,Dirichlet (α=0.5),0.30666666666666664,1.4266666666666667,0.44612301610246485
breast_cancer,75,10,Dirichlet (α=0.1),0.3466666666666667,0.8533333333333334,0.19138543812496428
breast_cancer,75,10,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,75,11,IID,0.0,2.0,0.877189960242482
breast_cancer,75,11,Dirichlet (α=10.0),0.0,2.0,0.9173228705565836
breast_cancer,75,11,Dirichlet (α=1.0),0.14666666666666667,1.8,0.6644745783852621
breast_cancer,75,11,Dirichlet (α=0.5),0.37333333333333335,1.52,0.44897434341442655
breast_cancer,75,11,Dirichlet (α=0.1),0.3466666666666667,0.8266666666666667,0.19825790585554862
breast_cancer,75,11,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,75,12,IID,0.08,1.92,0.803415579495338
breast_cancer,75,12,Dirichlet (α=10.0),0.0,2.0,0.9133944009019043
breast_cancer,75,12,Dirichlet (α=1.0),0.09333333333333334,1.8533333333333333,0.7252684232047778
breast_cancer,75,12,Dirichlet (α=0.5),0.26666666666666666,1.5466666666666666,0.5049606933938211
breast_cancer,75,12,Dirichlet (α=0.1),0.44,0.84,0.1617302078563447
breast_cancer,75,12,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,75,13,IID,0.05333333333333334,1.9466666666666668,0.8191796799246011
breast_cancer,75,13,Dirichlet (α=10.0),0.0,2.0,0.9155076169216659
breast_cancer,75,13,Dirichlet (α=1.0),0.2,1.7466666666666666,0.633736623638953
breast_cancer,75,13,Dirichlet (α=0.5),0.26666666666666666,1.4666666666666666,0.4326517034388124
breast_cancer,75,13,Dirichlet (α=0.1),0.24,0.7733333333333333,0.2006877729978604
breast_cancer,75,13,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,75,14,IID,0.0,2.0,0.8657977024887256
breast_cancer,75,14,Dirichlet (α=10.0),0.0,2.0,0.9248144256974166
breast_cancer,75,14,Dirichlet (α=1.0),0.29333333333333333,1.6,0.5190282260838929
breast_cancer,75,14,Dirichlet (α=0.5),0.38666666666666666,1.4266666666666667,0.3923492673359858
breast_cancer,75,14,Dirichlet (α=0.1),0.4666666666666667,0.76,0.12177483887009108
breast_cancer,75,14,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,75,15,IID,0.02666666666666667,1.9733333333333334,0.8505966115096814
breast_cancer,75,15,Dirichlet (α=10.0),0.0,2.0,0.9201953239329412
breast_cancer,75,15,Dirichlet (α=1.0),0.18666666666666668,1.76,0.6389562987251252
breast_cancer,75,15,Dirichlet (α=0.5),0.22666666666666666,1.5333333333333334,0.5090142524353176
breast_cancer,75,15,Dirichlet (α=0.1),0.28,0.84,0.20122007109466275
breast_cancer,75,15,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,75,16,IID,0.013333333333333334,1.9866666666666666,0.8584214334451055
breast_cancer,75,16,Dirichlet (α=10.0),0.0,2.0,0.9222218567476187
breast_cancer,75,16,Dirichlet (α=1.0),0.2,1.72,0.6259512016358044
breast_cancer,75,16,Dirichlet (α=0.5),0.28,1.4,0.411630798591587
breast_cancer,75,16,Dirichlet (α=0.1),0.38666666666666666,0.76,0.1344818741444356
breast_cancer,75,16,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,75,17,IID,0.02666666666666667,1.9733333333333334,0.8627665151982592
breast_cancer,75,17,Dirichlet (α=10.0),0.0,2.0,0.9165941890692673
breast_cancer,75,17,Dirichlet (α=1.0),0.29333333333333333,1.7066666666666668,0.5778510336336745
breast_cancer,75,17,Dirichlet (α=0.5),0.38666666666666666,1.5333333333333334,0.4386429334236292
breast_cancer,75,17,Dirichlet (α=0.1),0.44,0.76,0.11320641685514081
breast_cancer,75,17,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,75,18,IID,0.04,1.96,0.8281638848935364
breast_cancer,75,18,Dirichlet (α=10.0),0.0,2.0,0.9122700229553133
breast_cancer,75,18,Dirichlet (α=1.0),0.18666666666666668,1.76,0.619237795676525
breast_cancer,75,18,Dirichlet (α=0.5),0.36,1.48,0.4203577242309037
breast_cancer,75,18,Dirichlet (α=0.1),0.37333333333333335,0.8266666666666667,0.16344739628153696
breast_cancer,75,18,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,75,19,IID,0.02666666666666667,1.9733333333333334,0.8401220844124659
breast_cancer,75,19,Dirichlet (α=10.0),0.0,2.0,0.9196710006124105
breast_cancer,75,19,Dirichlet (α=1.0),0.29333333333333333,1.6533333333333333,0.5422749721219005
breast_cancer,75,19,Dirichlet (α=0.5),0.41333333333333333,1.3733333333333333,0.37966868160064365
breast_cancer,75,19,Dirichlet (α=0.1),0.32,0.8,0.18470331127095288
breast_cancer,75,19,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,75,20,IID,0.013333333333333334,1.9866666666666666,0.8646846615405615
breast_cancer,75,20,Dirichlet (α=10.0),0.0,2.0,0.909892022397389
breast_cancer,75,20,Dirichlet (α=1.0),0.18666666666666668,1.7866666666666666,0.6530627271414834
breast_cancer,75,20,Dirichlet (α=0.5),0.30666666666666664,1.5333333333333334,0.4675441850160511
breast_cancer,75,20,Dirichlet (α=0.1),0.28,0.76,0.18639842039517224
breast_cancer,75,20,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,75,21,IID,0.02666666666666667,1.9733333333333334,0.8691258203407773
breast_cancer,75,21,Dirichlet (α=10.0),0.0,2.0,0.9129771454104387
breast_cancer,75,21,Dirichlet (α=1.0),0.21333333333333335,1.7066666666666668,0.5927812673050081
breast_cancer,75,21,Dirichlet (α=0.5),0.24,1.5733333333333333,0.5167956104111465
breast_cancer,75,21,Dirichlet (α=0.1),0.41333333333333333,0.8666666666666667,0.17959135900195713
breast_cancer,75,21,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,75,22,IID,0.05333333333333334,1.9466666666666668,0.8198050897843274
breast_cancer,75,22,Dirichlet (α=10.0),0.013333333333333334,1.9866666666666666,0.9120475037487901
breast_cancer,75,22,Dirichlet (α=1.0),0.2,1.72,0.6089497789362862
breast_cancer,75,22,Dirichlet (α=0.5),0.29333333333333333,1.5466666666666666,0.48826108853603595
breast_cancer,75,22,Dirichlet (α=0.1),0.37333333333333335,0.88,0.209126171977051
breast_cancer,75,22,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,75,23,IID,0.02666666666666667,1.9733333333333334,0.8712766982076409
breast_cancer,75,23,Dirichlet (α=10.0),0.02666666666666667,1.9733333333333334,0.8897714279570414
breast_cancer,75,23,Dirichlet (α=1.0),0.18666666666666668,1.7866666666666666,0.6474345466815196
breast_cancer,75,23,Dirichlet (α=0.5),0.28,1.3733333333333333,0.3978684920395139
breast_cancer,75,23,Dirichlet (α=0.1),0.29333333333333333,0.9066666666666666,0.22547627767860598
breast_cancer,75,23,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,75,24,IID,0.013333333333333334,1.9866666666666666,0.8597346804532988
breast_cancer,75,24,Dirichlet (α=10.0),0.0,2.0,0.9192074149963048
breast_cancer,75,24,Dirichlet (α=1.0),0.16,1.8133333333333332,0.6818307404181714
breast_cancer,75,24,Dirichlet (α=0.5),0.38666666666666666,1.48,0.4179610182767241
breast_cancer,75,24,Dirichlet (α=0.1),0.3466666666666667,0.7733333333333333,0.1703364403272558
breast_cancer,75,24,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,75,25,IID,0.02666666666666667,1.9733333333333334,0.863975797528301
breast_cancer,75,25,Dirichlet (α=10.0),0.013333333333333334,1.9866666666666666,0.8984557020668514
breast_cancer,75,25,Dirichlet (α=1.0),0.2,1.7733333333333334,0.6424558884223587
breast_cancer,75,25,Dirichlet (α=0.5),0.3466666666666667,1.5733333333333333,0.4990516130096851
breast_cancer,75,25,Dirichlet (α=0.1),0.30666666666666664,0.9466666666666667,0.2151377150025444
breast_cancer,75,25,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,75,26,IID,0.013333333333333334,1.9866666666666666,0.831659320907988
breast_cancer,75,26,Dirichlet (α=10.0),0.0,2.0,0.9139359586249933
breast_cancer,75,26,Dirichlet (α=1.0),0.24,1.68,0.5878660723692307
breast_cancer,75,26,Dirichlet (α=0.5),0.3333333333333333,1.5066666666666666,0.44661896124158335
breast_cancer,75,26,Dirichlet (α=0.1),0.30666666666666664,0.84,0.19773521092313348
breast_cancer,75,26,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,75,27,IID,0.02666666666666667,1.9733333333333334,0.8541850641943066
breast_cancer,75,27,Dirichlet (α=10.0),0.0,2.0,0.9155557138671806
breast_cancer,75,27,Dirichlet (α=1.0),0.13333333333333333,1.7066666666666668,0.6452857808139495
breast_cancer,75,27,Dirichlet (α=0.5),0.3466666666666667,1.4933333333333334,0.40246844831475526
breast_cancer,75,27,Dirichlet (α=0.1),0.3333333333333333,0.9466666666666667,0.25552435226680376
breast_cancer,75,27,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,75,28,IID,0.04,1.96,0.8235466109322079
breast_cancer,75,28,Dirichlet (α=10.0),0.013333333333333334,1.9866666666666666,0.9140161441871029
breast_cancer,75,28,Dirichlet (α=1.0),0.22666666666666666,1.7466666666666666,0.611080955891695
breast_cancer,75,28,Dirichlet (α=0.5),0.29333333333333333,1.6266666666666667,0.5057512367254516
breast_cancer,75,28,Dirichlet (α=0.1),0.4266666666666667,0.8266666666666667,0.15916510972597187
breast_cancer,75,28,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,75,29,IID,0.013333333333333334,1.9866666666666666,0.8487976963753817
breast_cancer,75,29,Dirichlet (α=10.0),0.02666666666666667,1.9733333333333334,0.8948045075216466
breast_cancer,75,29,Dirichlet (α=1.0),0.17333333333333334,1.7733333333333334,0.6530292135715658
breast_cancer,75,29,Dirichlet (α=0.5),0.30666666666666664,1.5066666666666666,0.46204857481828754
breast_cancer,75,29,Dirichlet (α=0.1),0.30666666666666664,0.8666666666666667,0.22278435391078
breast_cancer,75,29,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,100,0,IID,0.04,1.96,0.8490801033849639
breast_cancer,100,0,Dirichlet (α=10.0),0.04,1.96,0.8841113960356991
breast_cancer,100,0,Dirichlet (α=1.0),0.2,1.72,0.6512744128845833
breast_cancer,100,0,Dirichlet (α=0.5),0.28,1.46,0.49012516671640965
breast_cancer,100,0,Dirichlet (α=0.1),0.39,0.79,0.16520447382907794
breast_cancer,100,0,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,100,1,IID,0.11,1.89,0.7861375561846435
breast_cancer,100,1,Dirichlet (α=10.0),0.03,1.97,0.8899216867218567
breast_cancer,100,1,Dirichlet (α=1.0),0.29,1.65,0.5565921317031557
breast_cancer,100,1,Dirichlet (α=0.5),0.28,1.56,0.5037872590258538
breast_cancer,100,1,Dirichlet (α=0.1),0.36,0.8,0.16950903517021235
breast_cancer,100,1,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,100,2,IID,0.1,1.9,0.7780349133055546
breast_cancer,100,2,Dirichlet (α=10.0),0.01,1.99,0.8962524299836161
breast_cancer,100,2,Dirichlet (α=1.0),0.26,1.68,0.6036485189777762
breast_cancer,100,2,Dirichlet (α=0.5),0.29,1.47,0.47764150272997824
breast_cancer,100,2,Dirichlet (α=0.1),0.25,0.71,0.174343887938569
breast_cancer,100,2,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,100,3,IID,0.12,1.88,0.7607523030440714
breast_cancer,100,3,Dirichlet (α=10.0),0.02,1.98,0.9030106314100955
breast_cancer,100,3,Dirichlet (α=1.0),0.24,1.68,0.6216629925149448
breast_cancer,100,3,Dirichlet (α=0.5),0.32,1.44,0.4253640723663507
breast_cancer,100,3,Dirichlet (α=0.1),0.26,0.68,0.16661326210911312
breast_cancer,100,3,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,100,4,IID,0.02,1.98,0.8552700486535446
breast_cancer,100,4,Dirichlet (α=10.0),0.0,2.0,0.9159215858685031
breast_cancer,100,4,Dirichlet (α=1.0),0.27,1.67,0.5828617714872951
breast_cancer,100,4,Dirichlet (α=0.5),0.34,1.38,0.4039315368950928
breast_cancer,100,4,Dirichlet (α=0.1),0.33,0.81,0.19463815365922474
breast_cancer,100,4,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,100,5,IID,0.04,1.96,0.8302702835373403
breast_cancer,100,5,Dirichlet (α=10.0),0.0,2.0,0.9071601154984158
breast_cancer,100,5,Dirichlet (α=1.0),0.21,1.73,0.6272492210685682
breast_cancer,100,5,Dirichlet (α=0.5),0.34,1.46,0.4764879878937731
breast_cancer,100,5,Dirichlet (α=0.1),0.33,0.75,0.17865947989946954
breast_cancer,100,5,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,100,6,IID,0.09,1.91,0.8057218569486728
breast_cancer,100,6,Dirichlet (α=10.0),0.01,1.99,0.9134945592611825
breast_cancer,100,6,Dirichlet (α=1.0),0.24,1.66,0.5795681970607847
breast_cancer,100,6,Dirichlet (α=0.5),0.33,1.49,0.4741197899658397
breast_cancer,100,6,Dirichlet (α=0.1),0.33,0.79,0.18430607863886259
breast_cancer,100,6,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,100,7,IID,0.1,1.9,0.78645625417066
breast_cancer,100,7,Dirichlet (α=10.0),0.03,1.97,0.8923594061244405
breast_cancer,100,7,Dirichlet (α=1.0),0.24,1.7,0.6100117077142838
breast_cancer,100,7,Dirichlet (α=0.5),0.32,1.36,0.42073874268364037
breast_cancer,100,7,Dirichlet (α=0.1),0.34,0.8,0.17110605683166832
breast_cancer,100,7,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,100,8,IID,0.06,1.94,0.8198808208777112
breast_cancer,100,8,Dirichlet (α=10.0),0.01,1.99,0.9160524802919409
breast_cancer,100,8,Dirichlet (α=1.0),0.21,1.73,0.6266511701500972
breast_cancer,100,8,Dirichlet (α=0.5),0.31,1.41,0.437581596972626
breast_cancer,100,8,Dirichlet (α=0.1),0.27,0.81,0.2098330056424868
breast_cancer,100,8,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,100,9,IID,0.08,1.92,0.7930980077343688
breast_cancer,100,9,Dirichlet (α=10.0),0.0,2.0,0.9192321282984056
breast_cancer,100,9,Dirichlet (α=1.0),0.22,1.66,0.5949481333027352
breast_cancer,100,9,Dirichlet (α=0.5),0.38,1.48,0.44142233239732986
breast_cancer,100,9,Dirichlet (α=0.1),0.28,0.74,0.1801021407019504
breast_cancer,100,9,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,100,10,IID,0.07,1.93,0.8288093942219602
breast_cancer,100,10,Dirichlet (α=10.0),0.0,2.0,0.9123219806077063
breast_cancer,100,10,Dirichlet (α=1.0),0.24,1.66,0.5965733903125501
breast_cancer,100,10,Dirichlet (α=0.5),0.32,1.52,0.4932072031742189
breast_cancer,100,10,Dirichlet (α=0.1),0.38,0.82,0.1878281134396322
breast_cancer,100,10,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,100,11,IID,0.05,1.95,0.8246687617406693
breast_cancer,100,11,Dirichlet (α=10.0),0.02,1.98,0.9093446170574387
breast_cancer,100,11,Dirichlet (α=1.0),0.25,1.73,0.6110296150519019
breast_cancer,100,11,Dirichlet (α=0.5),0.32,1.5,0.49522035862804636
breast_cancer,100,11,Dirichlet (α=0.1),0.33,0.83,0.1849061781591887
breast_cancer,100,11,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,100,12,IID,0.07,1.93,0.7997155320027756
breast_cancer,100,12,Dirichlet (α=10.0),0.02,1.98,0.8996132605199325
breast_cancer,100,12,Dirichlet (α=1.0),0.17,1.75,0.6612201751033073
breast_cancer,100,12,Dirichlet (α=0.5),0.21,1.45,0.48120187572168954
breast_cancer,100,12,Dirichlet (α=0.1),0.29,0.75,0.19829640467479068
breast_cancer,100,12,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,100,13,IID,0.06,1.94,0.8324462549498495
breast_cancer,100,13,Dirichlet (α=10.0),0.01,1.99,0.9053396570355133
breast_cancer,100,13,Dirichlet (α=1.0),0.27,1.63,0.5558848435648908
breast_cancer,100,13,Dirichlet (α=0.5),0.3,1.5,0.4785185642105615
breast_cancer,100,13,Dirichlet (α=0.1),0.28,0.84,0.24388689677454584
breast_cancer,100,13,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,100,14,IID,0.03,1.97,0.8348409720670885
breast_cancer,100,14,Dirichlet (α=10.0),0.01,1.99,0.9053322829810482
breast_cancer,100,14,Dirichlet (α=1.0),0.27,1.67,0.573625776602192
breast_cancer,100,14,Dirichlet (α=0.5),0.33,1.41,0.40599529861142175
breast_cancer,100,14,Dirichlet (α=0.1),0.3,0.68,0.12864022357509838
breast_cancer,100,14,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,100,15,IID,0.06,1.94,0.8033602978592589
breast_cancer,100,15,Dirichlet (α=10.0),0.01,1.99,0.9017081646978877
breast_cancer,100,15,Dirichlet (α=1.0),0.2,1.64,0.6007969137320301
breast_cancer,100,15,Dirichlet (α=0.5),0.33,1.51,0.4873942744141639
breast_cancer,100,15,Dirichlet (α=0.1),0.33,0.83,0.2205119465595449
breast_cancer,100,15,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,100,16,IID,0.07,1.93,0.808404591072734
breast_cancer,100,16,Dirichlet (α=10.0),0.0,2.0,0.9049610790029223
breast_cancer,100,16,Dirichlet (α=1.0),0.19,1.79,0.680166688571653
breast_cancer,100,16,Dirichlet (α=0.5),0.39,1.41,0.4055647410096601
breast_cancer,100,16,Dirichlet (α=0.1),0.38,0.82,0.20123600884771178
breast_cancer,100,16,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,100,17,IID,0.05,1.95,0.8440214533590022
breast_cancer,100,17,Dirichlet (α=10.0),0.01,1.99,0.9006059092691007
breast_cancer,100,17,Dirichlet (α=1.0),0.26,1.6,0.5498478285408548
breast_cancer,100,17,Dirichlet (α=0.5),0.27,1.47,0.4841797605184784
breast_cancer,100,17,Dirichlet (α=0.1),0.35,0.83,0.18519820123886369
breast_cancer,100,17,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,100,18,IID,0.08,1.92,0.8209774605058753
breast_cancer,100,18,Dirichlet (α=10.0),0.0,2.0,0.9229929701708159
breast_cancer,100,18,Dirichlet (α=1.0),0.2,1.64,0.6024365808582195
breast_cancer,100,18,Dirichlet (α=0.5),0.34,1.34,0.40097871024030496
breast_cancer,100,18,Dirichlet (α=0.1),0.37,0.73,0.14572067844762998
breast_cancer,100,18,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,100,19,IID,0.11,1.89,0.7930391228246113
breast_cancer,100,19,Dirichlet (α=10.0),0.01,1.99,0.905431457404381
breast_cancer,100,19,Dirichlet (α=1.0),0.19,1.73,0.646086582153399
breast_cancer,100,19,Dirichlet (α=0.5),0.31,1.51,0.48680089482032074
breast_cancer,100,19,Dirichlet (α=0.1),0.27,0.81,0.21664321559184643
breast_cancer,100,19,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,100,20,IID,0.07,1.93,0.8312214191830178
breast_cancer,100,20,Dirichlet (α=10.0),0.0,2.0,0.9215698414393853
breast_cancer,100,20,Dirichlet (α=1.0),0.28,1.62,0.576739089689039
breast_cancer,100,20,Dirichlet (α=0.5),0.27,1.57,0.5351350035564352
breast_cancer,100,20,Dirichlet (α=0.1),0.38,0.82,0.18348918530977845
breast_cancer,100,20,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,100,21,IID,0.1,1.9,0.7734276018071299
breast_cancer,100,21,Dirichlet (α=10.0),0.01,1.99,0.9130809346431619
breast_cancer,100,21,Dirichlet (α=1.0),0.24,1.66,0.5874858822915904
breast_cancer,100,21,Dirichlet (α=0.5),0.35,1.45,0.4133921406883856
breast_cancer,100,21,Dirichlet (α=0.1),0.35,0.85,0.19700585536169274
breast_cancer,100,21,Forcé (1 classe/client),1.0,1.0,0.0
breast_cancer,100,22,IID,0.1,1.9,0.8076508787258887
breast_cancer,100,22,Dirichlet (α=10.0),0.01,1.99,0.9110906225191223
breast_cancer,100,22,Dirichlet (α=1.0),0.25,1.63,0.5491484963616446
breast_cancer,100,22,Dirichlet (α=0.5),0.24,1.44,0.48166254042530887
